Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
49270,7,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1714285.714,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,142857.1429,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,502,256,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,16771700,4,4,108,108,27,27,27.0,0.0,27,27,27.0,0.0,12.87883757,0.476993984,2395957.143,3823248.401,9982725,1,5005051,1668350.333,2889662.346,5005045,3,9982729,3327576.333,5763527.811,9982725,1,0,0,0,0,104,128,0.238496992,0.238496992,27,27,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1,30.375,27.0,27.0,104,0,0,0,0,0,0,4,108,4,108,-1,-1,3.0,20.0,891964.5,1261424.05,1783926.0,3.0,7493885.0,3519751.283,9982725.0,5005045.0,BENIGN
53,155,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1238709.677,25806.45161,51.66666667,50.59973649,104,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12903.22581,12903.22581,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,428741,7,5,857,2641,597,0,122.4285714,222.7740688,2473,0,528.2,1088.632491,8158.771846,27.98892572,38976.45455,58669.13359,128849,2,428658,71443.0,65231.33413,131563,274,300228,75057.0,86260.82275,166867,2,0,0,0,0,232,168,16.32687333,11.66205238,0,2473,269.0769231,682.9420988,466409.9103,0,0,0,1,0,0,0,0,0,291.5,122.4285714,528.2,232,0,0,0,0,0,0,7,857,5,2641,29200,61,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,6703019,26,35,6924,43241,943,0,266.3076923,401.6923967,2920,0,1235.457143,621.7160948,7483.941191,9.100377009,111716.9833,630534.7118,4812175,6,6703019,268120.76,966355.0106,4812293,104,6650059,195589.9706,868190.566,5003218,48,0,0,0,0,532,712,3.878849217,5.221527792,0,2920,809.1129032,722.6220268,522182.5936,0,0,0,1,0,0,0,0,1,822.3770492,266.3076923,1235.457143,532,0,0,0,0,0,0,26,6924,35,43241,8192,221,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,91043,1,1,55,139,55,55,55.0,0.0,139,139,139.0,0.0,2130.861241,21.96764166,91043.0,0.0,91043,91043,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.98382083,10.98382083,55,139,83.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,124.5,55.0,139.0,20,0,0,0,0,0,0,1,55,1,139,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
50404,71,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,169014.0845,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14084.50704,14084.50704,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,527,319,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,5768566,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.080239699,0.693413233,1922855.333,3230430.887,5652435,97,5768566,2884283.0,3914758.101,5652435,116131,0,0.0,0.0,0,0,0,0,0,0,72,32,0.520059925,0.173353308,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,215,2,2,140,396,70,70,70.0,0.0,198,198,198.0,0.0,2493023.256,18604.65116,71.66666667,82.09953309,163,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,9302.325581,9302.325581,70,198,121.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,151.5,70.0,198.0,64,0,0,0,0,0,0,2,140,2,396,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,236,2,2,72,192,36,36,36.0,0.0,96,96,96.0,0.0,1118644.068,16949.15254,78.66666667,94.07621024,184,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,8474.576271,8474.576271,36,96,60.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,75.0,36.0,96.0,40,0,0,0,0,0,0,2,72,2,192,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30560,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3861.256545,65.44502618,30560.0,0.0,30560,30560,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.72251309,32.72251309,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,115720623,16,14,543,308,459,0,33.9375,113.3598805,302,0,22.0,80.60540161,7.353918238,0.259245061,3990366.31,4884701.51,10000000,46,116000000,7714708.2,4143089.837,10000000,397,110000000,8480811.692,3760391.961,10000000,46,0,0,0,0,332,424,0.138264033,0.120981029,0,459,27.4516129,96.44751205,9302.122581,0,0,0,1,0,0,0,0,0,28.36666667,33.9375,22.0,332,0,0,0,0,0,0,16,543,14,308,8192,60,15.0,20.0,22360.54545,23781.42392,94064.0,15037.0,10000000.0,17132.38643,10000000.0,9952124.0,BENIGN
443,31507270,15,17,815,7336,498,0,54.33333333,135.2456319,1448,0,431.5294118,579.9994739,258.7021979,1.015638613,1016363.548,2991941.049,10000000,0,31200000,2230436.571,4266470.75,10200000,2,31400000,1960232.625,4064397.059,10200000,2,0,0,0,0,488,560,0.4760806,0.539558013,0,1448,247.0,462.1672452,213598.5625,0,0,0,1,0,0,0,0,1,254.71875,54.33333333,431.5294118,488,0,0,0,0,0,0,15,815,17,7336,29200,675,3.0,32.0,402748.0,448936.3184,921135.0,143473.0,10000000.0,12605.87308,10000000.0,9996970.0,BENIGN
53,63018,1,1,48,107,48,48,48.0,0.0,107,107,107.0,0.0,2459.614713,31.73696404,63018.0,0.0,63018,63018,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.86848202,15.86848202,48,107,67.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,101.5,48.0,107.0,20,0,0,0,0,0,0,1,48,1,107,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,6104033,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.965913356,0.655304452,2034677.667,3492368.466,6067262,77,6104033,3052016.5,4264201.08,6067262,36771,0,0.0,0.0,0,0,0,0,0,0,72,32,0.491478339,0.163826113,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,174,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,919540.2299,22988.50575,58.0,60.62177826,123,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11494.25287,11494.25287,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
465,178,3,0,49,0,37,6,16.33333333,17.89785834,0,0,0.0,0.0,275280.8989,16853.93258,89.0,57.98275606,130,48,178,89.0,57.98275606,130,48,0,0.0,0.0,0,0,0,0,0,0,60,0,16853.93258,0.0,6,37,13.75,15.5,240.25,0,0,0,0,1,0,0,0,0,18.33333333,16.33333333,0.0,60,0,0,0,0,0,0,3,49,0,0,255,-1,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
137,624,6,6,408,372,68,68,68.0,0.0,62,62,62.0,0.0,1250000.0,19230.76923,56.72727273,67.81458679,220,2,516,103.2,122.7831422,278,2,401,80.2,49.15485734,160,48,0,0,0,0,120,120,9615.384615,9615.384615,62,68,65.23076923,3.11324713,9.692307692,0,0,0,0,0,0,0,0,1,70.66666667,68.0,62.0,120,0,0,0,0,0,0,6,408,6,372,-1,-1,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,123,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16260.1626,123.0,0.0,123,123,123,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0,0,0,64,0,16260.1626,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,435,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
49327,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,118,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,63840,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,6328.320802,62.6566416,21280.0,36814.74774,63790,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,31.3283208,31.3283208,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,118750034,532,794,20133,1218750,1092,0,37.84398496,90.38403158,4380,0,1534.949622,719.3838473,10432.69596,11.16631259,89622.66717,2265018.008,58700000,0,119000000,223634.7156,3575761.322,58700000,1,119000000,149649.9483,2929087.774,58700000,1,0,0,0,0,10652,15892,4.479998717,6.686313875,0,4380,933.596835,922.9724039,851878.0583,0,0,0,1,0,0,0,0,1,934.300905,37.84398496,1534.949622,10652,0,0,0,0,0,0,532,20133,794,1218750,8192,100,531.0,20.0,1017192.5,1344179.585,1967671.0,66714.0,58300000.0,506211.3807,58700000.0,58000000.0,BENIGN
42074,48,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,645833.3333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,1,0,0,0,64,0,41666.66667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,71,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,32394,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,4568.747299,123.4796567,10798.0,18697.48847,32388,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,64,61.73982836,61.73982836,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,66895,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,3647.507288,29.89760072,66895.0,0.0,66895,66895,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,14.94880036,14.94880036,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,20,0,0,0,0,0,0,1,58,1,186,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,31053,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,6955.849676,128.812031,10351.0,17886.0381,31004,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,40,64.40601552,64.40601552,32,76,49.6,24.09979253,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,64,0,0,0,0,0,0,2,64,2,152,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
123,65000318,4,4,192,192,48,48,48.0,0.0,48,48,48.0,0.0,5.907663406,0.123076321,9285759.714,24600000.0,65000000,3,65000000,21700000.0,37500000.0,65000000,3,65000000,21700000.0,37500000.0,65000000,3,0,0,0,0,128,128,0.06153816,0.06153816,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3.0,32.0,105.0,0.0,105.0,105.0,65000000.0,0.0,65000000.0,65000000.0,BENIGN
443,160,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,75000.0,12500.0,160.0,0.0,160,160,160,160.0,0.0,160,160,0,0.0,0.0,0,0,0,0,0,0,40,0,12500.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
48732,578,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3460.207612,578.0,0.0,578,578,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1730.103806,1730.103806,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,157,2,2,82,114,41,41,41.0,0.0,57,57,57.0,0.0,1248407.643,25477.70701,52.33333333,51.08163401,105,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,12738.8535,12738.8535,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,64,0,0,0,0,0,0,2,82,2,114,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,62252,1,1,48,149,48,48,48.0,0.0,149,149,149.0,0.0,3164.556962,32.12748185,62252.0,0.0,62252,62252,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.06374092,16.06374092,48,149,81.66666667,58.31237719,3400.333333,0,0,0,0,0,0,0,0,1,122.5,48.0,149.0,20,0,0,0,0,0,0,1,48,1,149,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,107,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1495327.103,37383.17757,35.66666667,60.044428,105,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,18691.58879,18691.58879,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,3,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,254,1095,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,66707094,135,204,1385,318853,706,0,10.25925926,76.18515966,3864,0,1563.004902,734.8210499,4800.658832,5.081918274,197358.2663,1341563.779,10000000,1,62500000,466431.6194,2098323.21,10100000,1,66600000,328035.8473,1740827.853,10100000,1,0,0,0,0,4328,6536,2.023772764,3.05814551,0,3864,941.8764706,951.862659,906042.5216,0,0,0,1,0,0,0,0,1,944.6548673,10.25925926,1563.004902,4328,0,0,0,0,0,0,135,1385,204,318853,29200,141,3.0,32.0,396309.3333,683534.5067,1791562.0,115889.0,10000000.0,11214.46772,10000000.0,9998704.0,BENIGN
80,115157975,16,14,517,752,433,0,32.3125,106.8604815,746,0,53.71428571,199.2599495,11.01964497,0.260511701,3970964.655,4854628.831,9995097,65,115000000,7677198.333,4147249.35,10000000,65,110000000,8491007.077,3755803.371,10000000,19770,0,0,0,0,332,424,0.138939574,0.121572127,0,746,40.93548387,151.9427382,23086.5957,0,0,0,1,0,0,0,0,0,42.3,32.3125,53.71428571,332,0,0,0,0,0,0,16,517,14,752,8192,343,15.0,20.0,59227.90909,74665.64142,284353.0,36567.0,9975603.273,58114.41102,9995097.0,9800588.0,BENIGN
41362,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,382,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,49238,1,1,52,80,52,52,52.0,0.0,80,80,80.0,0.0,2680.856249,40.61903408,49238.0,0.0,49238,49238,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.30951704,20.30951704,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92.0,52.0,80.0,20,0,0,0,0,0,0,1,52,1,80,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,162,2,2,104,136,52,52,52.0,0.0,68,68,68.0,0.0,1481481.481,24691.35802,54.0,87.46999486,155,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,12345.67901,12345.67901,52,68,58.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,73.0,52.0,68.0,64,0,0,0,0,0,0,2,104,2,136,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30927,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,3750.767937,64.66841271,30927.0,0.0,30927,30927,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.33420636,32.33420636,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,115432387,19,18,2169,2199,1486,0,114.1578947,352.1318035,1904,0,122.1666667,446.9115257,37.84033332,0.320533959,3206455.194,4645511.652,10000000,3,115000000,6412910.389,4790657.775,10000000,3,111000000,6501488.588,4925739.255,10000000,5,0,0,0,0,392,504,0.164598519,0.15593544,0,1904,114.9473684,390.4783586,152473.3485,0,0,0,1,0,0,0,0,0,118.0540541,114.1578947,122.1666667,392,0,0,0,0,0,0,19,2169,18,2199,8192,1038,18.0,20.0,40549.27273,56295.11578,210280.0,22980.0,10000000.0,2155.213598,10000000.0,10000000.0,BENIGN
53,47971,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,3585.499573,83.38371099,15990.33333,27651.91162,47920,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,41.6918555,41.6918555,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,117600653,16,16,928,6075,258,0,58.0,79.3380951,1430,0,379.6875,567.1365172,59.54898907,0.272107333,3793569.452,14600000.0,58800000,1,118000000,7840043.533,20600000.0,58900000,4,117000000,7824663.267,20600000.0,58900000,1,0,0,0,0,332,332,0.136053666,0.136053666,0,1430,212.2121212,425.4916096,181043.1098,0,0,0,1,0,0,0,0,1,218.84375,58.0,379.6875,332,0,0,0,0,0,0,16,928,16,6075,8192,360,15.0,20.0,211280.5,33345.03448,234859.0,187702.0,58500000.0,530156.1376,58800000.0,58100000.0,BENIGN
52116,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,1266,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
1395,17,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,705882.3529,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,255,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,11045498,10,12,2328,7093,1733,0,232.8,540.6662145,1451,0,591.0833333,696.1823766,852.9266856,1.991761711,525976.0952,2179702.966,9999954,4,10100000,1123482.778,3328699.625,9999954,78,11000000,1002031.818,3004200.909,10000000,4,0,0,0,0,236,260,0.905346232,1.086415479,0,1733,409.6086957,633.8137624,401719.8854,0,0,0,1,0,0,0,0,1,428.2272727,232.8,591.0833333,236,0,0,0,0,0,0,10,2328,12,7093,8192,16060,7.0,20.0,111391.0,0.0,111391.0,111391.0,9999954.0,0.0,9999954.0,9999954.0,BENIGN
53,557,1,1,50,66,50,50,50.0,0.0,66,66,66.0,0.0,208258.5278,3590.664273,557.0,0.0,557,557,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1795.332136,1795.332136,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83.0,50.0,66.0,20,0,0,0,0,0,0,1,50,1,66,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,1880,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,6382.978723,1063.829787,1880.0,0.0,1880,1880,1880,1880.0,0.0,1880,1880,0,0.0,0.0,0,0,0,0,0,0,40,0,1063.829787,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,167,2,2,66,180,33,33,33.0,0.0,90,90,90.0,0.0,1473053.892,23952.09581,55.66666667,56.88878038,116,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,33,90,55.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,69.75,33.0,90.0,40,0,0,0,0,0,0,2,66,2,180,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,117121707,18,16,1307,614,731,0,72.61111111,199.4395497,301,0,38.375,102.5383668,16.40174182,0.290296315,3549142.636,4706660.249,10000000,150,117000000,6889512.176,4532989.116,10100000,385,113000000,7500692.533,4412406.691,10100000,52632,0,0,0,0,372,464,0.153686285,0.136610031,0,731,54.88571429,157.8286061,24909.86891,0,0,0,1,0,0,0,0,0,56.5,72.61111111,38.375,372,0,0,0,0,0,0,18,1307,16,614,8192,358,17.0,20.0,222236.1818,561464.7263,1915116.0,52803.0,10000000.0,13444.47893,10000000.0,9968846.0,BENIGN
53,90281004,2,2,106,316,53,53,53.0,0.0,166,150,158.0,11.3137085,4.674294495,0.044306109,30100000.0,51900000.0,90100000,46538,90100000,90100000.0,0.0,90100000,90100000,90200000,90200000.0,0.0,90200000,90200000,0,0,0,0,60,60,0.022153054,0.022153054,53,166,95.0,57.78840714,3339.5,0,0,0,0,0,0,0,0,1,118.75,53.0,158.0,60,0,0,0,0,0,0,2,106,2,316,-1,-1,1.0,20.0,46538.0,0.0,46538.0,46538.0,90100000.0,0.0,90100000.0,90100000.0,BENIGN
53,50512,1,1,50,78,50,50,50.0,0.0,78,78,78.0,0.0,2534.051315,39.59455179,50512.0,0.0,50512,50512,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.79727589,19.79727589,50,78,59.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,89.0,50.0,78.0,32,0,0,0,0,0,0,1,50,1,78,-1,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53339,11387,3,1,31,6,31,0,10.33333333,17.89785834,6,6,6.0,0.0,3249.319399,351.2777729,3795.666667,6418.638589,11207,35,11387,5693.5,7797.266476,11207,180,0,0.0,0.0,0,0,0,0,0,0,96,20,263.4583297,87.81944322,0,31,7.4,13.44618905,180.8,0,0,0,0,1,0,0,0,0,9.25,10.33333333,6.0,96,0,0,0,0,0,0,3,31,1,6,1029,0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
